"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sampleCOPY.nlogo"
"fake_news-not_fake-only_over"
"10/28/2021 22:42:23:983 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","decay-aw","alpha-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"24963","0.3","0.3","0.8","0","0","0","1000","2037"
"24965","0.5","0.3","0.8","0","0","0","1000","2349"
"24964","0.4","0.3","0.8","0","0","0","1000","2144"
"24966","0.6","0.3","0.8","0","0","0","1000","2683"
"24967","0.7","0.3","0.8","0","0","0","1000","2737"
"24969","0.9","0.3","0.8","0","0","0","1000","3473"
"24970","1","0.3","0.8","0","0","0","1000","4241"
"24975","0.4","0.4","0.8","0","0","0","1000","2253"
"24972","0.1","0.4","0.8","0","0","0","1000","1628"
"24974","0.3","0.4","0.8","0","0","0","1000","2086"
"24968","0.8","0.3","0.8","0","0","0","1000","2877"
"24978","0.7","0.4","0.8","0","0","0","1000","3481"
"24973","0.2","0.4","0.8","0","0","0","1000","1969"
"24976","0.5","0.4","0.8","0","0","0","1000","2713"
"24977","0.6","0.4","0.8","0","0","0","1000","3084"
"24982","0","0.5","0.8","0","0","0","1000","1622"
"24995","0.2","0.6","0.8","0","0","0","1000","1994"
"24986","0.4","0.5","0.8","0","0","0","1000","2752"
"24984","0.2","0.5","0.8","0","0","0","1000","2025"
"24987","0.5","0.5","0.8","0","0","0","1000","2961"
"24979","0.8","0.4","0.8","0","0","0","1000","4035"
"24994","0.1","0.6","0.8","0","0","0","1000","1719"
"24983","0.1","0.5","0.8","0","0","0","1000","1729"
"24993","0","0.6","0.8","0","0","0","1000","1461"
"24980","0.9","0.4","0.8","0","0","0","1000","4441"
"24988","0.6","0.5","0.8","0","0","0","1000","3519"
"24985","0.3","0.5","0.8","0","0","0","1000","2208"
"24996","0.3","0.6","0.8","0","0","0","1000","2411"
"24981","1","0.4","0.8","0","0","0","1000","5577"
"24998","0.5","0.6","0.8","0","0","0","1000","3339"
"24999","0.6","0.6","0.8","0","0","0","1000","4164"
"25004","0","0.7","0.8","0","0","0","1000","1608"
"24997","0.4","0.6","0.8","0","0","0","1000","2949"
"24989","0.7","0.5","0.8","0","0","0","1000","4171"
"25005","0.1","0.7","0.8","0","0","0","1000","1793"
"25000","0.7","0.6","0.8","0","0","0","1000","4996"
"25002","0.9","0.6","0.8","0","0","0","1000","8265"
"25007","0.3","0.7","0.8","0","0","0","1000","2582"
"25015","0","0.8","0.8","0","0","0","1000","1527"
"24990","0.8","0.5","0.8","0","0","0","1000","5254"
"25006","0.2","0.7","0.8","0","0","0","1000","2207"
"25001","0.8","0.6","0.8","0","0","0","1000","6687"
"24991","0.9","0.5","0.8","0","0","0","1000","6377"
"25009","0.5","0.7","0.8","0","0","0","1000","3952"
"25016","0.1","0.8","0.8","0","0","0","1000","1790"
"25008","0.4","0.7","0.8","0","0","0","1000","3263"
"25003","1","0.6","0.8","0","0","0","1000","9946"
"25010","0.6","0.7","0.8","0","0","0","1000","5081"
"25017","0.2","0.8","0.8","0","0","0","1000","2369"
"25011","0.7","0.7","0.8","0","0","0","1000","6310"
"24992","1","0.5","0.8","0","0","0","1000","9966"
"25026","0","0.9","0.8","0","0","0","1000","1751"
"25018","0.3","0.8","0.8","0","0","0","1000","2685"
"25019","0.4","0.8","0.8","0","0","0","1000","3700"
"25027","0.1","0.9","0.8","0","0","0","1000","1812"
"25028","0.2","0.9","0.8","0","0","0","1000","2423"
"25012","0.8","0.7","0.8","0","0","0","1000","9955"
"25014","1","0.7","0.8","0","0","0","1000","9974"
"25029","0.3","0.9","0.8","0","0","0","1000","3090"
"25030","0.4","0.9","0.8","0","0","0","1000","3896"
"25020","0.5","0.8","0.8","0","0","0","1000","5033"
"25022","0.7","0.8","0.8","0","0","0","1000","7994"
"25037","0","1","0.8","0","0","0","1000","1506"
"25031","0.5","0.9","0.8","0","0","0","1000","4983"
"25038","0.1","1","0.8","0","0","0","1000","1930"
"25013","0.9","0.7","0.8","0","0","0","1000","9868"
"25021","0.6","0.8","0.8","0","0","0","1000","6812"
"25024","0.9","0.8","0.8","0","0","0","1000","9979"
"25039","0.2","1","0.8","0","0","0","1000","2529"
"25023","0.8","0.8","0.8","0","0","0","1000","9923"
"25025","1","0.8","0.8","0","0","0","1000","9979"
"25032","0.6","0.9","0.8","0","0","0","1000","7955"
"25040","0.3","1","0.8","0","0","0","1000","3446"
"25054","0.6","0","0.9","0","0","0","1000","1580"
"25053","0.5","0","0.9","0","0","0","1000","1701"
"25055","0.7","0","0.9","0","0","0","1000","1566"
"25041","0.4","1","0.8","0","0","0","1000","4734"
"25049","0.1","0","0.9","0","0","0","1000","1588"
"25056","0.8","0","0.9","0","0","0","1000","1661"
"25050","0.2","0","0.9","0","0","0","1000","1565"
"25033","0.7","0.9","0.8","0","0","0","1000","9824"
"25052","0.4","0","0.9","0","0","0","1000","1521"
"25051","0.3","0","0.9","0","0","0","1000","1601"
"25057","0.9","0","0.9","0","0","0","1000","1555"
"25058","1","0","0.9","0","0","0","1000","1529"
"25034","0.8","0.9","0.8","0","0","0","1000","9981"
"25048","0","0","0.9","0","0","0","1000","1546"
"25036","1","0.9","0.8","0","0","0","1000","9989"
"25059","0","0.1","0.9","0","0","0","1000","1519"
"25042","0.5","1","0.8","0","0","0","1000","6451"
"25035","0.9","0.9","0.8","0","0","0","1000","9958"
"25061","0.2","0.1","0.9","0","0","0","1000","1831"
"25063","0.4","0.1","0.9","0","0","0","1000","1667"
"25044","0.7","1","0.8","0","0","0","1000","9970"
"25047","1","1","0.8","0","0","0","1000","9990"
"25064","0.5","0.1","0.9","0","0","0","1000","1749"
"25043","0.6","1","0.8","0","0","0","1000","9926"
"25081","0","0.3","0.9","0","0","0","1000","1532"
"25060","0.1","0.1","0.9","0","0","0","1000","1778"
"25046","0.9","1","0.8","0","0","0","1000","9979"
"25062","0.3","0.1","0.9","0","0","0","1000","1678"
"25066","0.7","0.1","0.9","0","0","0","1000","1809"
"25045","0.8","1","0.8","0","0","0","1000","9972"
"25071","0.1","0.2","0.9","0","0","0","1000","1569"
"25077","0.7","0.2","0.9","0","0","0","1000","2276"
"25068","0.9","0.1","0.9","0","0","0","1000","1996"
"25065","0.6","0.1","0.9","0","0","0","1000","1867"
"25070","0","0.2","0.9","0","0","0","1000","1592"
"25067","0.8","0.1","0.9","0","0","0","1000","2018"
"25075","0.5","0.2","0.9","0","0","0","1000","2207"
"25069","1","0.1","0.9","0","0","0","1000","1943"
"25074","0.4","0.2","0.9","0","0","0","1000","2042"
"25073","0.3","0.2","0.9","0","0","0","1000","1763"
"25076","0.6","0.2","0.9","0","0","0","1000","2205"
"25085","0.4","0.3","0.9","0","0","0","1000","2185"
"25084","0.3","0.3","0.9","0","0","0","1000","2016"
"25082","0.1","0.3","0.9","0","0","0","1000","1725"
"25079","0.9","0.2","0.9","0","0","0","1000","2787"
"25080","1","0.2","0.9","0","0","0","1000","2665"
"25086","0.5","0.3","0.9","0","0","0","1000","2487"
"25078","0.8","0.2","0.9","0","0","0","1000","2485"
"25072","0.2","0.2","0.9","0","0","0","1000","1797"
"25087","0.6","0.3","0.9","0","0","0","1000","2535"
"25083","0.2","0.3","0.9","0","0","0","1000","1759"
"25092","0","0.4","0.9","0","0","0","1000","1636"
"25089","0.8","0.3","0.9","0","0","0","1000","3171"
"25088","0.7","0.3","0.9","0","0","0","1000","2632"
"25094","0.2","0.4","0.9","0","0","0","1000","1839"
"25093","0.1","0.4","0.9","0","0","0","1000","1852"
"25095","0.3","0.4","0.9","0","0","0","1000","2147"
"25090","0.9","0.3","0.9","0","0","0","1000","3302"
"25091","1","0.3","0.9","0","0","0","1000","3785"
"25096","0.4","0.4","0.9","0","0","0","1000","2524"
"25105","0.2","0.5","0.9","0","0","0","1000","1840"
"25103","0","0.5","0.9","0","0","0","1000","1552"
"25098","0.6","0.4","0.9","0","0","0","1000","3060"
"25097","0.5","0.4","0.9","0","0","0","1000","2771"
"25104","0.1","0.5","0.9","0","0","0","1000","1937"
"25108","0.5","0.5","0.9","0","0","0","1000","3111"
"25099","0.7","0.4","0.9","0","0","0","1000","3692"
"25106","0.3","0.5","0.9","0","0","0","1000","2262"
"25100","0.8","0.4","0.9","0","0","0","1000","3830"
"25109","0.6","0.5","0.9","0","0","0","1000","3812"
"25107","0.4","0.5","0.9","0","0","0","1000","2818"
"25101","0.9","0.4","0.9","0","0","0","1000","4834"
"25115","0.1","0.6","0.9","0","0","0","1000","1907"
"25114","0","0.6","0.9","0","0","0","1000","1664"
"25102","1","0.4","0.9","0","0","0","1000","5823"
"25118","0.4","0.6","0.9","0","0","0","1000","2902"
"25111","0.8","0.5","0.9","0","0","0","1000","5213"
"25117","0.3","0.6","0.9","0","0","0","1000","2576"
"25110","0.7","0.5","0.9","0","0","0","1000","4287"
"25125","0","0.7","0.9","0","0","0","1000","1596"
"25116","0.2","0.6","0.9","0","0","0","1000","2109"
"25119","0.5","0.6","0.9","0","0","0","1000","4041"
"25137","0.1","0.8","0.9","0","0","0","1000","1969"
"25112","0.9","0.5","0.9","0","0","0","1000","6483"
"25120","0.6","0.6","0.9","0","0","0","1000","4022"
"25136","0","0.8","0.9","0","0","0","1000","1638"
"25126","0.1","0.7","0.9","0","0","0","1000","1840"
"25127","0.2","0.7","0.9","0","0","0","1000","2243"
"25113","1","0.5","0.9","0","0","0","1000","9186"
"25122","0.8","0.6","0.9","0","0","0","1000","6861"
"25138","0.2","0.8","0.9","0","0","0","1000","2388"
"25131","0.6","0.7","0.9","0","0","0","1000","5177"
"25121","0.7","0.6","0.9","0","0","0","1000","5733"
"25128","0.3","0.7","0.9","0","0","0","1000","2742"
"25130","0.5","0.7","0.9","0","0","0","1000","4211"
"25139","0.3","0.8","0.9","0","0","0","1000","2822"
"25129","0.4","0.7","0.9","0","0","0","1000","3032"
"25147","0","0.9","0.9","0","0","0","1000","1463"
"25140","0.4","0.8","0.9","0","0","0","1000","3811"
"25123","0.9","0.6","0.9","0","0","0","1000","9453"
"25132","0.7","0.7","0.9","0","0","0","1000","7143"
"25141","0.5","0.8","0.9","0","0","0","1000","5320"
"25124","1","0.6","0.9","0","0","0","1000","9862"
"25133","0.8","0.7","0.9","0","0","0","1000","9460"
"25148","0.1","0.9","0.9","0","0","0","1000","2005"
"25149","0.2","0.9","0.9","0","0","0","1000","2526"
"25142","0.6","0.8","0.9","0","0","0","1000","6609"
"25150","0.3","0.9","0.9","0","0","0","1000","3081"
"25134","0.9","0.7","0.9","0","0","0","1000","9928"
"25135","1","0.7","0.9","0","0","0","1000","9978"
"25143","0.7","0.8","0.9","0","0","0","1000","9353"
"25151","0.4","0.9","0.9","0","0","0","1000","4485"
"25158","0","1","0.9","0","0","0","1000","1480"
"25160","0.2","1","0.9","0","0","0","1000","2663"
"25144","0.8","0.8","0.9","0","0","0","1000","9965"
"25152","0.5","0.9","0.9","0","0","0","1000","6143"
"25145","0.9","0.8","0.9","0","0","0","1000","9935"
"25159","0.1","1","0.9","0","0","0","1000","2063"
"25146","1","0.8","0.9","0","0","0","1000","9979"
"25161","0.3","1","0.9","0","0","0","1000","3595"
"25155","0.8","0.9","0.9","0","0","0","1000","9977"
"25162","0.4","1","0.9","0","0","0","1000","4919"
"25172","0.3","0","1","0","0","0","1000","1525"
"25176","0.7","0","1","0","0","0","1000","1636"
"25153","0.6","0.9","0.9","0","0","0","1000","9087"
"25175","0.6","0","1","0","0","0","1000","1598"
"25171","0.2","0","1","0","0","0","1000","1545"
"25156","0.9","0.9","0.9","0","0","0","1000","9969"
"25169","0","0","1","0","0","0","1000","1615"
"25174","0.5","0","1","0","0","0","1000","1616"
"25170","0.1","0","1","0","0","0","1000","1462"
"25177","0.8","0","1","0","0","0","1000","1568"
"25154","0.7","0.9","0.9","0","0","0","1000","9872"
"25173","0.4","0","1","0","0","0","1000","1539"
"25157","1","0.9","0.9","0","0","0","1000","9983"
"25180","0","0.1","1","0","0","0","1000","1467"
"25178","0.9","0","1","0","0","0","1000","1570"
"25182","0.2","0.1","1","0","0","0","1000","1685"
"25163","0.5","1","0.9","0","0","0","1000","7288"
"25165","0.7","1","0.9","0","0","0","1000","9960"
"25164","0.6","1","0.9","0","0","0","1000","9826"
"25166","0.8","1","0.9","0","0","0","1000","9958"
"25186","0.6","0.1","1","0","0","0","1000","1958"
"25167","0.9","1","0.9","0","0","0","1000","9978"
"25179","1","0","1","0","0","0","1000","1652"
"25183","0.3","0.1","1","0","0","0","1000","1748"
"25184","0.4","0.1","1","0","0","0","1000","1827"
"25185","0.5","0.1","1","0","0","0","1000","1762"
"25191","0","0.2","1","0","0","0","1000","1652"
"25188","0.8","0.1","1","0","0","0","1000","2037"
"25181","0.1","0.1","1","0","0","0","1000","1693"
"25168","1","1","0.9","0","0","0","1000","9990"
"25189","0.9","0.1","1","0","0","0","1000","1901"
"25190","1","0.1","1","0","0","0","1000","2410"
"25196","0.5","0.2","1","0","0","0","1000","2003"
"25187","0.7","0.1","1","0","0","0","1000","1863"
"25195","0.4","0.2","1","0","0","0","1000","1823"
"25193","0.2","0.2","1","0","0","0","1000","1720"
"25192","0.1","0.2","1","0","0","0","1000","1699"
"25198","0.7","0.2","1","0","0","0","1000","2356"
"25194","0.3","0.2","1","0","0","0","1000","1793"
"25200","0.9","0.2","1","0","0","0","1000","2420"
"25203","0.1","0.3","1","0","0","0","1000","1703"
"25202","0","0.3","1","0","0","0","1000","1639"
"25199","0.8","0.2","1","0","0","0","1000","2375"
"25197","0.6","0.2","1","0","0","0","1000","2176"
"25201","1","0.2","1","0","0","0","1000","2725"
"25204","0.2","0.3","1","0","0","0","1000","1880"
"25208","0.6","0.3","1","0","0","0","1000","2734"
"25206","0.4","0.3","1","0","0","0","1000","2285"
"25216","0.3","0.4","1","0","0","0","1000","2322"
"25207","0.5","0.3","1","0","0","0","1000","2421"
"25215","0.2","0.4","1","0","0","0","1000","1865"
"25205","0.3","0.3","1","0","0","0","1000","2047"
"25212","1","0.3","1","0","0","0","1000","3866"
"25213","0","0.4","1","0","0","0","1000","1549"
"25214","0.1","0.4","1","0","0","0","1000","1820"
"25209","0.7","0.3","1","0","0","0","1000","3075"
"25211","0.9","0.3","1","0","0","0","1000","3521"
"25210","0.8","0.3","1","0","0","0","1000","3183"
"25217","0.4","0.4","1","0","0","0","1000","2522"
"25218","0.5","0.4","1","0","0","0","1000","2733"
"25220","0.7","0.4","1","0","0","0","1000","3522"
"25226","0.2","0.5","1","0","0","0","1000","1965"
"25221","0.8","0.4","1","0","0","0","1000","4479"
"25224","0","0.5","1","0","0","0","1000","1626"
"25227","0.3","0.5","1","0","0","0","1000","2373"
"25219","0.6","0.4","1","0","0","0","1000","2969"
"25225","0.1","0.5","1","0","0","0","1000","1867"
"25222","0.9","0.4","1","0","0","0","1000","4734"
"25228","0.4","0.5","1","0","0","0","1000","2854"
"25229","0.5","0.5","1","0","0","0","1000","3324"
"25237","0.2","0.6","1","0","0","0","1000","2180"
"25223","1","0.4","1","0","0","0","1000","5363"
"25236","0.1","0.6","1","0","0","0","1000","1988"
"25231","0.7","0.5","1","0","0","0","1000","4651"
"25235","0","0.6","1","0","0","0","1000","1572"
"25230","0.6","0.5","1","0","0","0","1000","3880"
"25238","0.3","0.6","1","0","0","0","1000","2815"
"25232","0.8","0.5","1","0","0","0","1000","5571"
"25249","0.3","0.7","1","0","0","0","1000","2913"
"25246","0","0.7","1","0","0","0","1000","1625"
"25248","0.2","0.7","1","0","0","0","1000","2322"
"25247","0.1","0.7","1","0","0","0","1000","1866"
"25257","0","0.8","1","0","0","0","1000","1622"
"25239","0.4","0.6","1","0","0","0","1000","2855"
"25242","0.7","0.6","1","0","0","0","1000","5687"
"25233","0.9","0.5","1","0","0","0","1000","6433"
"25234","1","0.5","1","0","0","0","1000","8396"
"25240","0.5","0.6","1","0","0","0","1000","3994"
"25250","0.4","0.7","1","0","0","0","1000","3551"
"25258","0.1","0.8","1","0","0","0","1000","1889"
"25259","0.2","0.8","1","0","0","0","1000","2414"
"25251","0.5","0.7","1","0","0","0","1000","4614"
"25243","0.8","0.6","1","0","0","0","1000","7325"
"25241","0.6","0.6","1","0","0","0","1000","4622"
"25244","0.9","0.6","1","0","0","0","1000","9474"
"25260","0.3","0.8","1","0","0","0","1000","3069"
"25252","0.6","0.7","1","0","0","0","1000","6013"
"25253","0.7","0.7","1","0","0","0","1000","7258"
"25262","0.5","0.8","1","0","0","0","1000","5148"
"25245","1","0.6","1","0","0","0","1000","9880"
"25268","0","0.9","1","0","0","0","1000","1627"
"25254","0.8","0.7","1","0","0","0","1000","9950"
"25261","0.4","0.8","1","0","0","0","1000","4143"
"25255","0.9","0.7","1","0","0","0","1000","9981"
"25269","0.1","0.9","1","0","0","0","1000","2250"
"25279","0","1","1","0","0","0","1000","1500"
"25272","0.4","0.9","1","0","0","0","1000","4652"
"25270","0.2","0.9","1","0","0","0","1000","2575"
"25256","1","0.7","1","0","0","0","1000","9962"
"25264","0.7","0.8","1","0","0","0","1000","9886"
"25271","0.3","0.9","1","0","0","0","1000","3855"
"25263","0.6","0.8","1","0","0","0","1000","7683"
"25273","0.5","0.9","1","0","0","0","1000","6565"
"25265","0.8","0.8","1","0","0","0","1000","9965"
"25280","0.1","1","1","0","0","0","1000","2153"
"25281","0.2","1","1","0","0","0","1000","3076"
"25266","0.9","0.8","1","0","0","0","1000","9901"
"25290","0","0","0","0","0","0","1000","1684"
"25267","1","0.8","1","0","0","0","1000","9973"
"25283","0.4","1","1","0","0","0","1000","5231"
"25276","0.8","0.9","1","0","0","0","1000","9971"
"25277","0.9","0.9","1","0","0","0","1000","9976"
"25274","0.6","0.9","1","0","0","0","1000","9229"
"25278","1","0.9","1","0","0","0","1000","9987"
"25282","0.3","1","1","0","0","0","1000","3832"
"25300","1","0","0","0","0","0","1000","1606"
"25275","0.7","0.9","1","0","0","0","1000","9961"
"25285","0.6","1","1","0","0","0","1000","9855"
"25291","0.1","0","0","0","0","0","1000","1659"
"25295","0.5","0","0","0","0","0","1000","1634"
"25293","0.3","0","0","0","0","0","1000","1575"
"25284","0.5","1","1","0","0","0","1000","9269"
"25302","0.1","0.1","0","0","0","0","1000","1548"
"25292","0.2","0","0","0","0","0","1000","1725"
"25294","0.4","0","0","0","0","0","1000","1599"
"25311","1","0.1","0","0","0","0","1000","2153"
"25299","0.9","0","0","0","0","0","1000","1488"
"25298","0.8","0","0","0","0","0","1000","1561"
"25297","0.7","0","0","0","0","0","1000","1564"
"25296","0.6","0","0","0","0","0","1000","1532"
"25301","0","0.1","0","0","0","0","1000","1575"
"25307","0.6","0.1","0","0","0","0","1000","1598"
"25304","0.3","0.1","0","0","0","0","1000","1651"
"25303","0.2","0.1","0","0","0","0","1000","1631"
"25309","0.8","0.1","0","0","0","0","1000","1667"
"25287","0.8","1","1","0","0","0","1000","9976"
"25305","0.4","0.1","0","0","0","0","1000","1494"
"25312","0","0.2","0","0","0","0","1000","1608"
"25289","1","1","1","0","0","0","1000","9990"
"25286","0.7","1","1","0","0","0","1000","9957"
"25315","0.3","0.2","0","0","0","0","1000","1486"
"25306","0.5","0.1","0","0","0","0","1000","1735"
"25308","0.7","0.1","0","0","0","0","1000","1624"
"25288","0.9","1","1","0","0","0","1000","9981"
"25310","0.9","0.1","0","0","0","0","1000","1892"
"25313","0.1","0.2","0","0","0","0","1000","1576"
"25314","0.2","0.2","0","0","0","0","1000","1530"
"25316","0.4","0.2","0","0","0","0","1000","1577"
"25319","0.7","0.2","0","0","0","0","1000","1642"
"25327","0.4","0.3","0","0","0","0","1000","1675"
"25317","0.5","0.2","0","0","0","0","1000","1499"
"25320","0.8","0.2","0","0","0","0","1000","1813"
"25323","0","0.3","0","0","0","0","1000","1527"
"25318","0.6","0.2","0","0","0","0","1000","1698"
"25321","0.9","0.2","0","0","0","0","1000","1967"
"25322","1","0.2","0","0","0","0","1000","2800"
"25329","0.6","0.3","0","0","0","0","1000","1567"
"25324","0.1","0.3","0","0","0","0","1000","1688"
"25325","0.2","0.3","0","0","0","0","1000","1699"
"25331","0.8","0.3","0","0","0","0","1000","1803"
"25334","0","0.4","0","0","0","0","1000","1645"
"25326","0.3","0.3","0","0","0","0","1000","1632"
"25333","1","0.3","0","0","0","0","1000","3912"
"25335","0.1","0.4","0","0","0","0","1000","1507"
"25328","0.5","0.3","0","0","0","0","1000","1679"
"25330","0.7","0.3","0","0","0","0","1000","1803"
"25332","0.9","0.3","0","0","0","0","1000","2186"
"25338","0.4","0.4","0","0","0","0","1000","1754"
"25339","0.5","0.4","0","0","0","0","1000","1621"
"25341","0.7","0.4","0","0","0","0","1000","1866"
"25345","0","0.5","0","0","0","0","1000","1533"
"25336","0.2","0.4","0","0","0","0","1000","1596"
"25340","0.6","0.4","0","0","0","0","1000","1683"
"25350","0.5","0.5","0","0","0","0","1000","1654"
"25347","0.2","0.5","0","0","0","0","1000","1529"
"25342","0.8","0.4","0","0","0","0","1000","2109"
"25343","0.9","0.4","0","0","0","0","1000","2503"
"25337","0.3","0.4","0","0","0","0","1000","1716"
"25346","0.1","0.5","0","0","0","0","1000","1574"
"25344","1","0.4","0","0","0","0","1000","5123"
"25351","0.6","0.5","0","0","0","0","1000","1500"
"25348","0.3","0.5","0","0","0","0","1000","1622"
"25349","0.4","0.5","0","0","0","0","1000","1583"
"25352","0.7","0.5","0","0","0","0","1000","1866"
"25354","0.9","0.5","0","0","0","0","1000","2888"
"25356","0","0.6","0","0","0","0","1000","1564"
"25361","0.5","0.6","0","0","0","0","1000","1580"
"25358","0.2","0.6","0","0","0","0","1000","1590"
"25353","0.8","0.5","0","0","0","0","1000","2113"
"25357","0.1","0.6","0","0","0","0","1000","1603"
"25360","0.4","0.6","0","0","0","0","1000","1501"
"25364","0.8","0.6","0","0","0","0","1000","2115"
"25359","0.3","0.6","0","0","0","0","1000","1557"
